stfips,county_name,state,fips,cat_rucc,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_ccl4,a_cs_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_cn_ln,a_dbp_ln,a_diesel_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_eox_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_pb_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_stryene_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_o3_mean_ln,a_co_mean_ln,countyname,state_name
48337,Montague County,TX,48337,3,-4.840056,-12.05985,-12.66452,-6.653734,-31.70556,-16.25977,-11.79893,-6.567627,-13.91488,-4.999235,-19.4855,-6.998998,-15.09952,-13.23206,-15.58297,-10.93153,-11.94629,-0.2169345,-27.31621,-10.21034,-8.975912,0.4966943,-10.85968,-18.3885,-10.24495,-2.615177,-14.51975,-9.702336,-7.750532,-8.264687,-5.063327,-9.421273,-1.589571,-8.122062,-13.52722,-17.33505,-16.08545,-17.16628,-7.73652,-7.548726,-5.047897,-4.85999,-6.480673,-8.794231,-6.640295,-14.94962,-22.97322,-23.19654,-3.170633,-15.91284,-5.154478,-11.52211,-7.566732,-7.529505,-7.194508,-3.240373,-4.225423,-10.68718,0.2230225,-11.48913,-4.498461,-15.72229,-11.87789,-17.38275,-5.981728,-14.46433,-9.974281,-20.95459,-8.43528,-5.888786,-10.35867,-14.00031,-13.02715,-4.884218,-3.363803,-1.399229,-4.025349,-10.41937,-10.96849,-7.406821,-10.72265,7.021962,8.682642,4.199404,6.239645,8.542941,7.117254,Montague County,Texas
48339,Montgomery County,TX,48339,1,-4.002605,-9.687189,-10.21806,-7.626224,-18.49669,-13.54061,-10.05185,-4.792389,-8.35783,-2.681401,-9.259723,-4.864876,-10.36535,-14.69584,-12.96933,-10.15269,-9.734829,-0.2166013,-13.03216,-8.895651,-6.748167,0.4977858,-8.016926,-5.835922,-8.035741,-2.365392,-12.30114,-7.70615,-5.062982,-6.77213,-2.983715,-7.856222,-0.192914,-6.353249,-10.92838,-14.94924,-9.90828,-10.9754,-5.548387,-5.05461,-3.755746,-2.709003,-3.847568,-6.603868,-2.941388,-13.92743,-17.26009,-18.42082,-1.424379,-12.21558,-2.037989,-10.66152,-6.162685,-7.244505,-7.15525,-1.229084,-2.406489,-7.062844,0.2648388,-16.37248,-0.2280681,-12.14558,-9.861182,-12.60648,-4.876318,-13.39441,-9.974796,-30.44861,-8.166181,-5.084316,-6.209501,-10.90125,-10.52351,-2.961317,-1.917586,0.5858116,-3.400443,-8.124681,-7.508641,-4.207294,-8.578221,10.54811,10.28117,6.040738,7.945401,9.216141,7.033285,Montgomery County,Texas
48341,Moore County,TX,48341,3,-4.44098,-11.57857,-13.6103,-8.112108,-16.39093,-15.62183,-11.42019,-4.959713,-13.42111,-4.26484,-15.98005,-7.020247,-11.98961,-16.62402,-12.47937,-10.53129,-11.92035,-0.217071,-14.67328,-9.879871,-6.384299,0.4967386,-7.923726,-9.087024,-9.657857,-2.471454,-13.40164,-8.97682,-8.716709,-8.46229,-4.817083,-8.860925,-1.847114,-7.365552,-12.93039,-14.3192,-15.06083,-15.93507,-7.142986,-5.966166,-4.743326,-4.276409,-6.974106,-8.319511,-5.377419,-15.68741,-31.67657,-34.82646,-3.031998,-15.90138,-4.17821,-12.15585,-7.266198,-7.513066,-7.191312,-2.02751,-3.804922,-10.00318,0.2259289,-15.8968,-4.702838,-14.69575,-10.82518,-16.1598,-6.19628,-19.92189,-9.961011,-30.44861,-8.532163,-5.511726,-9.151696,-13.99374,-10.76865,-5.640957,-3.054191,-0.5850312,-4.349497,-9.800378,-10.29552,-5.209428,-9.969484,5.160123,6.078741,1.621958,5.080607,7.23835,4.515963,Moore County,Texas
48343,Morris County,TX,48343,3,-5.147923,-11.68405,-10.94391,-7.891035,-13.97902,-15.96678,-14.08587,-5.365505,-12.57621,-4.15954,-12.74259,-6.585681,-13.23949,-13.60314,-9.702538,-10.32796,-11.71591,-0.2167218,-12.26137,-9.853443,-8.729537,0.4973309,-9.161998,-8.402102,-9.909293,-2.601419,-11.04712,-9.085455,-7.393478,-8.766351,-4.096344,-8.873775,-1.38582,-7.838402,-13.27246,-12.04817,-15.99467,-13.41398,-7.466395,-7.399035,-4.867678,-4.504802,-5.128791,-8.498508,-4.672978,-14.54478,-31.67657,-34.82646,-3.151551,-15.13475,-2.524187,-10.18622,-7.253972,-6.298595,-7.025491,-2.393861,-4.027032,-10.73874,0.2245353,-11.54116,-4.023735,-15.63281,-11.81021,-14.14056,-5.006057,-13.87138,-10.10564,-15.33689,-8.338084,-6.172491,-7.70248,-12.01425,-8.490627,-4.373172,-3.318526,-1.200227,-3.874318,-10.08792,-9.498346,-8.188711,-10.51168,7.306795,10.48262,5.176849,6.811621,8.298508,5.889991,Morris County,Texas
48345,Motley County,TX,48345,4,-6.012762,-16.61814,-13.60058,-17.67295,-31.70556,-20.64536,-23.8847,-6.514339,-18.69488,-5.882748,-26.9593,-7.370326,-24.32887,-13.9681,-20.06196,-10.94533,-16.18563,-0.2170745,-27.31621,-10.25143,-12.82324,0.4966673,-13.57189,-30.69147,-13.47729,-2.692091,-19.09606,-9.751573,-9.74718,-13.2692,-8.974401,-14.3561,-2.770356,-12.70605,-17.96063,-22.15656,-20.9211,-21.69662,-11.72555,-8.702169,-6.351427,-8.526753,-7.585158,-11.50492,-9.290291,-16.34174,-31.67657,-34.82646,-7.180237,-15.91289,-9.193543,-12.44969,-7.674698,-7.536876,-7.195421,-6.984915,-8.415763,-15.68554,0.220737,-27.10555,-9.491471,-20.56368,-16.79561,-22.38564,-8.950143,-18.58957,-10.20832,-30.44861,-8.566176,-7.715775,-12.78694,-14.0005,-17.31341,-8.816901,-3.496062,-3.016659,-4.808348,-14.81041,-14.98128,-10.70464,-13.90496,4.598137,6.689869,1.852696,4.924196,6.829874,5.260283,Motley County,Texas
48347,Nacogdoches Count,TX,48347,2,-4.287823,-10.69455,-10.79222,-5.692502,-16.88584,-14.8894,-10.70243,-4.507042,-10.92755,-3.360677,-14.01266,-5.676846,-11.26656,-14.07052,-12.34598,-10.53955,-10.62797,-0.2158223,-15.16819,-9.99886,-7.186407,0.4971733,-9.40584,-6.246247,-8.719756,-2.325956,-10.43662,-9.383312,-6.725449,-7.352901,-3.520669,-7.63269,-0.9596123,-6.68521,-12.0974,-14.48666,-14.21215,-14.6968,-6.307333,-5.519758,-4.186545,-3.367453,-4.337939,-7.439262,-4.689924,-14.09608,-31.67657,-34.82646,-1.994011,-14.81342,-3.40126,-11.69369,-5.819757,-7.37063,-7.185206,-1.179614,-2.342508,-7.495206,0.234307,-15.01927,-2.545768,-13.83495,-10.00932,-15.57107,-5.320848,-12.26674,-9.929883,-20.56791,-8.218577,-5.364436,-8.620552,-10.80798,-10.11106,-3.232911,-2.799461,0.0349513,-3.565809,-9.008533,-8.809375,-4.834545,-9.110864,5.718191,10.02972,5.604304,6.543438,8.186975,6.469297,Nacogdoches Count,Texas
48349,Navarro County,TX,48349,2,-4.461402,-11.43382,-11.29367,-6.743284,-15.57423,-15.55449,-11.69957,-6.323061,-11.55299,-4.420853,-18.77324,-6.129835,-13.95311,-14.78978,-11.34175,-10.61629,-7.460518,-0.2166762,-13.85047,-10.06001,-8.12352,0.4967359,-9.132132,-10.40453,-9.526341,-2.621492,-13.56796,-9.512694,-7.499063,-7.548037,-4.009822,-8.677778,-1.327188,-7.34564,-11.6249,-13.47122,-15.19452,-15.89166,-6.999433,-5.88413,-4.500914,-3.684578,-5.063882,-8.167967,-5.702085,-14.56205,-18.87203,-18.79194,-2.577031,-15.9128,-4.03401,-11.31906,-7.483801,-7.498818,-7.181783,-2.457563,-2.600721,-7.204666,0.235076,-13.20571,-3.191047,-14.81763,-10.98207,-16.37309,-6.229905,-13.99177,-9.878181,-17.60157,-8.374635,-5.525965,-9.61201,-12.28257,-9.274494,-3.615512,-2.777669,-0.385122,-3.69819,-9.704112,-10.19003,-5.266376,-9.971736,7.474215,9.899044,6.163271,7.089879,8.254109,6.943918,Navarro County,Texas
48351,Newton County,TX,48351,4,-5.892321,-8.164249,-10.76562,-9.850531,-17.15004,-12.51004,-12.6259,-4.04096,-13.46996,-3.182206,-8.828199,-5.519957,-11.63915,-14.37338,-12.88718,-10.48094,-7.441805,-0.2166891,-12.45827,-10.03907,-6.782718,0.4978417,-7.48365,-5.437891,-8.063789,-2.550482,-13.66453,-9.254194,-6.212766,-7.923711,-4.930642,-10.18762,-1.466992,-9.681886,-14.22702,-15.15802,-11.87268,-12.51777,-8.208504,-7.256347,-4.513531,-4.465657,-4.146063,-8.853292,-6.326605,-13.81476,-14.08114,-19.61401,-2.129295,-11.09324,-3.769559,-11.86833,-7.425544,-7.021357,-7.160762,-1.007563,-4.086213,-9.405594,0.2244792,-14.3878,-4.454148,-9.940264,-12.61218,-13.27831,-5.535349,-15.11189,-10.51864,-12.44133,-8.498166,-7.43137,-7.983719,-10.00954,-10.80376,-4.249866,-3.401193,-1.360935,-4.124678,-10.86911,-5.078992,-8.288748,-10.19108,5.462856,9.978466,5.442274,6.484178,7.87944,6.508281,Newton County,Texas
48353,Nolan County,TX,48353,3,-4.5015,-12.04035,-13.57289,-7.775902,-31.70556,-15.66031,-11.28212,-6.859695,-11.154,-4.806474,-21.80353,-7.158999,-17.0187,-14.52027,-14.78194,-11.0207,-10.99962,-0.217065,-27.31621,-10.19828,-8.161936,0.4967245,-10.84222,-6.858647,-9.973578,-2.641431,-13.68057,-9.612398,-8.423016,-8.22436,-4.79126,-8.791655,-1.261673,-7.475659,-13.02215,-16.63194,-15.38008,-16.34484,-7.277405,-6.123665,-4.800622,-3.973235,-6.689268,-8.777694,-5.547042,-15.17115,-31.67657,-34.82646,-2.579768,-15.91289,-5.053037,-12.04523,-7.367034,-7.519027,-7.191285,-2.789224,-2.905104,-10.08492,0.2252252,-27.10555,-4.188033,-15.01525,-11.15188,-16.4472,-6.385596,-15.14167,-9.788383,-12.90379,-8.496775,-5.566282,-9.715313,-14.0005,-11.86452,-4.74164,-2.758928,-0.2708367,-4.328199,-9.851497,-10.42273,-5.387858,-10.34776,4.613864,6.967955,1.972086,5.098352,6.628153,5.499275,Nolan County,Texas
48355,Nueces County,TX,48355,1,-3.821111,-9.731144,-11.20196,-6.817777,-31.70556,-14.30491,-9.948182,-7.353487,-10.5027,-3.619166,-18.35413,-5.825771,-9.848593,-17.2741,-12.51846,-10.7356,-6.979751,-0.2170454,-27.31621,-9.895013,-6.197469,0.4976307,-7.142316,-5.295528,-8.205085,-2.384769,-11.44027,-6.36417,-6.880075,-4.484058,-3.549502,-8.238299,0.0310075,-6.160468,-11.60895,-14.56843,-13.31742,-14.11203,-5.839326,-4.743359,-3.979141,-2.931792,-4.904452,-7.297976,-4.464877,-16.48238,-31.67657,-34.82646,-0.0084469,-15.9127,-2.983486,-10.26974,-7.147682,-7.106462,-7.165171,-1.589979,-2.400102,-8.658097,0.2393922,-13.16296,-1.944569,-12.95323,-9.101859,-14.30977,-5.432756,-17.93931,-11.40941,-14.46448,-8.562967,-4.907556,-7.826945,-13.99993,-10.56133,-3.940913,-2.296712,0.5246622,-3.58408,-8.462856,-8.920044,-3.989926,-8.485132,17.04057,8.393873,6.123745,4.50561,8.624417,7.082823,Nueces County,Texas
48357,Ochiltree County,TX,48357,3,-4.72833,-11.68587,-13.6103,-7.260946,-31.70556,-15.7465,-22.05457,-5.617995,-14.01769,-4.662474,-22.07816,-7.051925,-18.74351,-15.66772,-13.49895,-10.92952,-11.94475,-0.2170732,-27.31621,-10.21941,-8.074794,0.4967342,-10.48372,-12.24032,-9.717095,-2.577708,-13.54703,-9.704046,-8.434584,-8.657387,-5.114619,-9.63779,-2.049026,-7.500916,-13.06268,-16.3187,-15.06673,-16.1875,-7.269301,-6.974734,-4.978189,-4.453904,-6.874081,-8.422929,-6.126418,-15.93036,-25.94657,-26.17223,-3.016646,-15.91289,-5.571229,-12.93352,-7.520971,-7.522878,-7.194272,-2.620946,-3.980375,-10.11149,0.2249939,-27.10555,-5.149089,-14.70177,-10.83509,-16.25327,-6.582172,-19.38861,-10.44389,-18.16524,-8.567431,-5.784146,-9.774118,-14.0005,-12.76505,-5.848742,-3.076053,-0.4767976,-4.327103,-9.927119,-10.41216,-6.306485,-10.0166,5.610148,5.704308,1.909409,4.698666,6.94161,4.757389,Ochiltree County,Texas
48359,Oldham County,TX,48359,4,-6.010859,-16.6907,-13.6103,-14.72284,-16.92781,-20.6126,-19.83235,-6.671293,-16.09565,-5.69064,-26.72589,-7.355607,-12.45527,-17.93876,-12.72416,-10.63065,-15.44873,-0.2170809,-15.21016,-10.11158,-11.70826,0.4966687,-15.30755,-10.93267,-13.62992,-2.69311,-17.30864,-9.736651,-9.998609,-11.70716,-8.866796,-15.24246,-2.662447,-12.70953,-17.98104,-14.99547,-18.72434,-19.92829,-12.06245,-8.665168,-6.345394,-9.421145,-7.714483,-13.43224,-10.95445,-16.4802,-31.67657,-34.82646,-5.755177,-15.91289,-7.577626,-11.69827,-7.635244,-7.532654,-7.195194,-7.019774,-8.940046,-15.00178,0.2206272,-14.21599,-7.0092,-18.37858,-14.76896,-21.26641,-8.640093,-18.66607,-11.02392,-15.2253,-8.566322,-7.712356,-12.59959,-14.0005,-9.747396,-7.276728,-3.496657,-2.759009,-4.871458,-14.78888,-11.02413,-13.15317,-14.05289,4.899797,5.891889,1.647723,4.763317,7.132022,4.481151,Oldham County,Texas
48361,Orange County,TX,48361,1,-4.318228,-7.842599,-10.51993,-7.030819,-16.80532,-12.02263,-10.57275,-4.765797,-11.43768,-2.597882,-5.691619,-4.804483,-9.721057,-15.06642,-11.84514,-10.09167,-8.473278,-0.2167474,-10.12299,-9.524592,-4.801623,0.5099892,-5.419984,-4.176804,-5.146418,-2.33888,-10.2741,-7.326508,-5.363576,-6.121042,-2.887046,-8.033041,-0.2844826,-6.810465,-12.19874,-13.81458,-9.623867,-11.46328,-6.312085,-5.579204,-3.850866,-2.808588,-3.568406,-7.288508,-3.926956,-7.926443,-13.51274,-18.33596,0.0604133,-10.62671,-1.832264,-11.88309,-6.615438,-6.212234,-7.069406,-0.6804654,-2.441539,-6.637811,0.2332065,-13.65563,-3.154712,-7.001952,-10.06462,-12.13731,-5.138785,-13.55275,-10.9377,-11.70154,-8.337172,-5.374093,-5.718023,-9.910401,-8.97578,-2.548352,-2.764837,0.3927017,-3.69056,-8.452071,-2.149187,-4.892804,-8.640721,5.468235,10.89308,6.369694,7.608222,8.781512,7.374029,Orange County,Texas
48363,Palo Pinto County,TX,48363,3,-4.388925,-11.21465,-13.07939,-7.891667,-31.70556,-15.23066,-11.42024,-6.381859,-11.28101,-4.577946,-16.10788,-6.803752,-11.98108,-13.52982,-14.55432,-10.90957,-11.7642,-0.2169409,-27.31621,-10.17765,-7.846549,0.4967401,-10.01512,-15.01436,-9.281224,-2.565263,-13.41883,-9.522854,-7.828739,-7.9237,-3.937497,-8.612019,-1.380249,-7.162394,-12.64433,-16.13439,-14.88311,-15.96204,-6.85377,-5.824337,-4.68003,-3.576767,-6.361984,-7.950771,-5.471698,-14.34937,-31.67657,-34.82646,-2.41506,-15.90464,-3.553071,-12.49144,-7.260013,-7.478987,-7.191578,-2.313687,-2.906511,-9.76474,0.2273961,-27.10555,-4.029812,-14.51907,-10.66033,-16.25583,-5.934924,-13.75902,-10.18867,-18.2939,-8.321155,-5.464413,-9.664431,-13.99456,-11.0302,-3.969246,-2.950063,-0.2865612,-3.849147,-9.430941,-10.03906,-5.064528,-9.706715,6.491228,7.988866,3.701797,5.885491,7.985511,6.635029,Palo Pinto County,Texas
48365,Panola County,TX,48365,3,-5.301409,-11.41973,-10.89085,-6.37686,-14.13227,-16.01082,-11.33206,-5.130436,-7.194575,-3.925291,-15.23011,-6.145782,-11.9228,-13.54687,-9.921054,-10.46259,-11.23024,-0.2166054,-12.41462,-9.82515,-7.852356,0.4967683,-10.17387,-7.074789,-9.365353,-2.594848,-13.03649,-9.374153,-6.898389,-7.645195,-4.082582,-8.675078,-1.306881,-7.853141,-13.17076,-12.1883,-10.52001,-15.76827,-6.994269,-7.26977,-4.802371,-4.076948,-4.577466,-8.138029,-5.581717,-14.28118,-20.24485,-20.46796,-1.287731,-15.18158,-3.458078,-9.803065,-6.869704,-7.10358,-7.097188,-2.061108,-3.30402,-9.127454,0.2301461,-11.59171,-3.217584,-14.568,-10.73598,-16.30706,-5.253643,-13.60875,-10.93281,-22.99325,-8.281445,-6.31286,-9.160078,-11.00694,-9.088204,-3.780276,-3.324926,-0.7274715,-3.955177,-10.11432,-10.47578,-7.828376,-9.821701,7.188914,10.74748,5.760199,6.940322,8.521523,6.142315,Panola County,Texas
48367,Parker County,TX,48367,1,-4.539737,-10.97378,-12.60809,-9.343287,-31.70556,-13.59387,-11.40049,-6.788591,-11.8337,-4.145046,-13.62377,-6.667917,-12.30855,-13.64042,-15.21306,-10.90541,-11.14407,-0.2168829,-27.31621,-10.16344,-8.509614,0.4967039,-9.779357,-10.70446,-9.344368,-2.604789,-13.39766,-9.053946,-6.698359,-8.035153,-3.921474,-8.869984,-1.110816,-7.355375,-12.49352,-17.15648,-15.90359,-15.11317,-6.738529,-6.209295,-4.782313,-3.689509,-6.119336,-7.671445,-5.372625,-14.21929,-31.67657,-34.82646,-2.441708,-15.8118,-3.741341,-13.46148,-7.271069,-7.276633,-7.191058,-2.552827,-3.21958,-9.084782,0.2282351,-27.10555,-2.405108,-15.5683,-11.79222,-17.36052,-5.263983,-13.51923,-10.65005,-13.06992,-8.248089,-5.611517,-10.10166,-13.95102,-11.88302,-3.833568,-2.355012,-0.2679273,-3.78265,-9.269056,-9.860398,-5.453621,-9.895941,9.869792,8.945663,4.571893,6.591888,8.843559,6.930043,Parker County,Texas
48369,Parmer County,TX,48369,3,-6.013321,-14.43749,-13.6103,-12.90267,-15.79975,-18.44967,-15.28526,-5.08441,-14.47444,-4.476377,-20.87669,-7.381953,-15.25936,-17.5228,-11.59638,-10.39972,-13.78863,-0.2170816,-14.0821,-10.1496,-10.77668,0.4966728,-13.2253,-9.531865,-12.32635,-2.673538,-16.1982,-9.703308,-9.291721,-10.38423,-6.977618,-10.99342,-2.268947,-10.34563,-15.57141,-13.86919,-17.8833,-18.77037,-9.660561,-8.668412,-6.347778,-6.924218,-7.609196,-11.15865,-8.01139,-16.03465,-20.48755,-20.71035,-4.63141,-15.91288,-5.767056,-12.41804,-7.559534,-7.521987,-7.188752,-2.621853,-5.855367,-13.11515,0.2209228,-13.74473,-5.498704,-17.52337,-13.76272,-19.76464,-6.59569,-16.94958,-10.78526,-30.44861,-8.55606,-7.713811,-11.24277,-14.00045,-10.53242,-6.498295,-3.463475,-2.52213,-4.840185,-12.59883,-12.95051,-10.64034,-12.80462,4.341356,5.941728,1.907773,4.953957,6.742191,4.704656,Parmer County,Texas
48371,Pecos County,TX,48371,3,-4.683804,-12.22022,-13.6103,-7.906282,-31.70556,-15.94687,-11.34465,-6.655773,-14.42129,-5.343964,-22.28657,-7.257967,-18.90082,-18.48789,-15.12857,-10.9883,-12.86158,-0.2170895,-27.31621,-10.24778,-8.802174,0.4967068,-10.88905,-14.41593,-10.25521,-2.646806,-14.05767,-9.717087,-8.070093,-8.021677,-4.803639,-10.53283,-2.489534,-7.444825,-13.01338,-17.08672,-15.83477,-16.68483,-7.29052,-6.770748,-4.951237,-4.427948,-7.108202,-8.958142,-6.483053,-13.97326,-31.67657,-34.82646,-2.457654,-15.91289,-5.854385,-11.41598,-7.514645,-7.532493,-7.194798,-3.445254,-4.275081,-10.30519,0.2249337,-27.10555,-3.596282,-15.46941,-11.59865,-16.72742,-6.809975,-14.87602,-10.01808,-14.54855,-8.476146,-5.737819,-10.26747,-14.0005,-13.96863,-5.010359,-3.106372,-0.370986,-4.674565,-10.05642,-10.45412,-6.080967,-10.68272,3.339484,5.543876,1.661987,4.876411,7.444114,5.160967,Pecos County,Texas
48373,Polk County,TX,48373,3,-5.242057,-9.785661,-10.47862,-9.417108,-31.70556,-16.14682,-12.75034,-3.689693,-12.95865,-3.050206,-19.16697,-5.336112,-14.58399,-14.69511,-16.16233,-10.76383,-12.23908,-0.2162345,-27.31621,-10.16398,-8.720803,0.496695,-10.84798,-9.295899,-10.3489,-2.640269,-15.14161,-9.518733,-6.538761,-8.291731,-4.675791,-10.13311,-1.285155,-8.437113,-13.54518,-18.00745,-16.76646,-17.74892,-7.757588,-7.217607,-4.360013,-4.700953,-4.132407,-8.788278,-6.556179,-14.84298,-31.67657,-34.82646,-2.839003,-12.55664,-5.129031,-14.6714,-7.530292,-7.140621,-7.194315,-1.175309,-3.73379,-11.46562,0.2267342,-27.10555,-3.642474,-16.39499,-12.65075,-18.60246,-5.122059,-11.806,-11.33903,-14.5831,-8.383482,-6.214787,-10.34133,-10.58085,-13.12603,-4.178067,-3.091455,-0.3959399,-4.105405,-10.19513,-8.497764,-7.978297,-10.96714,5.841537,9.454778,5.766591,6.444065,7.509685,6.882029,Polk County,Texas
48375,Potter County,TX,48375,1,-3.950688,-10.68595,-13.6103,-5.501627,-15.04576,-14.71811,-10.33685,-6.306483,-10.80764,-3.837273,-13.78996,-6.729842,-10.31058,-15.94777,-10.8325,-10.08422,-10.68119,-0.2170586,-13.32811,-9.633541,-8.243604,0.4967057,-9.213112,-8.615067,-9.229624,-2.523645,-13.26465,-8.009416,-7.713012,-7.510963,-3.372912,-7.448514,-0.3373752,-6.419233,-11.90198,-13.0993,-15.71678,-15.1801,-6.154422,-5.02023,-4.345154,-3.206712,-5.901309,-7.433339,-4.728783,-16.11685,-31.67657,-34.82646,-1.947342,-15.78255,-3.327641,-10.79101,-6.518942,-7.451705,-7.184469,-1.715386,-2.205141,-9.479948,0.2540678,-12.6021,-3.784411,-15.35541,-11.54522,-17.63001,-5.611576,-20.58528,-10.71302,-17.30827,-8.56816,-5.043002,-10.07164,-13.94157,-7.744085,-2.867255,-2.078048,0.3880529,-3.724042,-8.860478,-7.203698,-4.20605,-9.675008,5.123037,6.207448,1.624077,5.022954,7.29777,4.530143,Potter County,Texas
48377,Presidio County,TX,48377,3,-6.009395,-15.89201,-13.6103,-13.96427,-31.70556,-19.95616,-23.8847,-7.387789,-18.47106,-6.71683,-26.26801,-7.383121,-23.94552,-18.48789,-19.66847,-11.12557,-16.60367,-0.2170962,-27.31621,-10.25504,-11.24331,0.4966674,-11.71694,-30.69147,-11.73315,-2.687282,-18.68361,-9.751267,-10.41903,-12.61634,-8.557964,-15.3541,-4.736145,-12.13375,-17.36197,-22.06145,-20.82529,-21.27935,-10.39482,-9.122,-6.360612,-8.812481,-7.493687,-9.650065,-6.923416,-15.9238,-31.67657,-34.82646,-6.637485,-15.91289,-9.487484,-11.41351,-7.653319,-7.537051,-7.19541,-7.391768,-8.505134,-15.20958,0.2202747,-27.10555,-8.215328,-20.46825,-16.70404,-22.00632,-9.532605,-18.45538,-10.55281,-11.23635,-8.565538,-7.713777,-13.05049,-14.0005,-18.85025,-8.658442,-3.158834,-1.122639,-4.852077,-14.14449,-14.87979,-9.369294,-12.11974,2.877321,4.911186,1.664474,4.348743,7.342076,4.588712,Presidio County,Texas
48379,Rains County,TX,48379,4,-5.979461,-12.38833,-11.31759,-8.050038,-31.70556,-16.54068,-12.89661,-5.961378,-13.32516,-4.394226,-15.44901,-6.694632,-14.67407,-14.30152,-15.72677,-10.73525,-12.11798,-0.2166477,-27.31621,-10.1156,-9.208809,0.4966908,-11.19151,-13.02017,-10.50132,-2.646839,-14.37415,-9.647652,-7.392776,-9.218678,-4.891232,-10.22415,-1.599625,-9.121425,-9.378062,-17.53954,-16.304,-14.35638,-8.121984,-7.534194,-5.722674,-5.120174,-5.313239,-9.125843,-7.231052,-15.06994,-31.67657,-34.82646,-3.144775,-15.91031,-5.497456,-12.49811,-7.535533,-7.522527,-7.194464,-3.103967,-4.328469,-12.05473,0.2221227,-27.10555,-4.209465,-15.95237,-11.94091,-19.08765,-6.070086,-14.56069,-10.67341,-30.44861,-8.45015,-7.67364,-10.3023,-12.44682,-13.64851,-5.233263,-3.401325,-1.198716,-3.917627,-8.863809,-11.4196,-8.849037,-11.0196,7.379716,9.920459,5.802097,7.274808,8.709494,6.596149,Rains County,Texas
48381,Randall County,TX,48381,1,-3.942747,-10.67806,-13.6103,-6.586224,-15.45454,-14.6469,-10.54507,-6.212192,-11.19226,-4.172626,-15.1461,-6.734493,-10.93938,-15.54154,-11.23703,-10.31432,-10.75272,-0.2170613,-13.73689,-9.876772,-8.327954,0.4967036,-9.38461,-8.896114,-9.233602,-2.560187,-13.89964,-8.055765,-7.904901,-7.662902,-4.260666,-8.705753,-0.7511901,-6.419224,-11.94247,-13.50142,-15.84865,-16.12823,-6.189898,-5.008038,-4.33996,-3.333452,-6.338162,-7.416933,-5.280553,-16.00914,-31.67657,-34.82646,-2.179483,-15.8821,-4.604621,-11.29631,-6.737056,-7.493314,-7.189435,-1.882891,-2.987389,-9.489015,0.2531808,-13.01449,-4.107166,-15.4868,-11.66895,-17.42347,-5.724901,-21.0346,-10.61276,-14.46276,-8.56826,-5.035167,-10.18504,-13.98501,-8.423563,-2.505725,-2.084919,0.2483146,-4.110013,-8.821365,-6.780681,-4.192593,-9.688024,4.99909,6.228195,1.567377,4.955451,7.142533,4.765474,Randall County,Texas
48383,Reagan County,TX,48383,3,-6.018848,-15.60713,-13.60834,-16.78385,-31.70556,-19.70081,-23.8847,-7.404109,-18.20148,-5.979522,-25.96056,-7.447096,-22.96688,-18.09371,-20.26522,-10.99832,-16.81044,-0.2170911,-27.31621,-10.25556,-13.24028,0.4966673,-14.32961,-30.69147,-14.1595,-2.691519,-19.30129,-9.750941,-8.598085,-11.8383,-8.794816,-15.16027,-3.424449,-11.81761,-17.07153,-21.98655,-20.74704,-21.94253,-11.28927,-8.969073,-6.362337,-8.479551,-7.347319,-12.33799,-10.56811,-16.1643,-31.67657,-34.82646,-4.447195,-15.91289,-10.23827,-17.85858,-7.527729,-7.536844,-7.195419,-6.856497,-7.878066,-14.96914,0.2203714,-27.10555,-7.011297,-20.3882,-16.60329,-22.72169,-8.650483,-21.07125,-10.69933,-17.83108,-8.568284,-7.71983,-12.67356,-14.0005,-17.87836,-7.88241,-3.164739,-1.043549,-4.879934,-13.88121,-14.59574,-12.06382,-14.61212,4.039187,6.413132,1.689652,4.880506,7.543062,5.341001,Reagan County,Texas
